G0_MPa,Su_kPa,void_ratio,OCR,deg_factor
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
120.72386343133986,42.959305018703375,0.8274789587787068,1.9176047697523746,0.8767469298874973
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
65.25390429142614,67.93306631648507,0.6073760749376405,1.9190480407207942,0.9293486248462083
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
107.62883601668132,91.10620851134857,0.6066370654586991,1.5916785673338574,0.8906625608907952
110.6715046382856,81.25574204866928,0.6970830657448623,3.341005037664101,0.9419985223327749
